-0.647719	-0.066525	-1.000000
0.631330	0.149330	-1.000000
0.474648	-0.021871	1.000000
-0.662862	0.289138	-1.000000
-0.068895	0.220365	1.000000
0.444918	-0.842962	-1.000000
-0.030269	0.002287	1.000000
-0.020579	0.608468	-1.000000
-0.093278	-0.319051	1.000000
-0.529001	-0.123893	-1.000000
-0.449171	0.388743	-1.000000
0.285054	-0.793789	-1.000000
0.199734	-0.255501	1.000000
0.337480	-0.295674	1.000000
0.214406	0.525693	-1.000000
0.113912	0.264738	1.000000
-0.053021	-0.034779	1.000000
-0.075071	-0.029635	1.000000
0.672676	0.406245	-1.000000
0.267733	-0.320564	1.000000
-0.003575	-0.206564	1.000000
0.501300	-0.681321	-1.000000
-0.065992	0.331927	1.000000
0.406755	0.658181	-1.000000
0.009731	0.026486	1.000000
0.200366	0.439151	1.000000
0.311173	0.051358	1.000000
0.148581	-0.132625	1.000000
-0.355105	0.010392	1.000000
-0.125470	0.307617	1.000000
0.501876	-0.064969	-1.000000
-0.338758	-0.707972	-1.000000
0.198411	-0.036350	1.000000
-0.455554	0.272975	-1.000000
0.233061	0.008216	1.000000
-0.133169	0.019948	1.000000
-0.183259	-0.009692	1.000000
0.103653	-0.099238	1.000000
0.152574	-0.286497	1.000000
-0.466824	0.655324	-1.000000
-0.469469	-0.862359	-1.000000
-0.156106	-0.265777	1.000000
-0.128329	0.064995	1.000000
-0.087715	-0.054937	1.000000
-0.108690	-0.517315	-1.000000
0.035014	0.040236	1.000000
0.861972	-0.052017	-1.000000
0.191268	0.245399	1.000000
-0.025605	-0.285718	1.000000
-0.905863	-0.330979	-1.000000
0.381837	0.476109	-1.000000
0.267303	0.655656	-1.000000
-0.090648	-0.171378	1.000000
-0.787058	-0.255171	-1.000000
-0.245202	-0.747193	-1.000000
-0.478597	0.564643	-1.000000
-0.047923	-0.519292	-1.000000
-0.047256	-0.089290	1.000000
-0.877349	-0.049572	-1.000000
-0.161944	0.341164	1.000000
-0.429546	-0.226914	1.000000
-0.751647	0.111915	-1.000000
-0.092058	0.314529	1.000000
0.621000	-0.431533	-1.000000
0.273946	0.677836	-1.000000
0.090934	0.933156	-1.000000
0.201309	-0.404005	1.000000
0.160231	0.090528	1.000000
0.049972	-0.145917	1.000000
-0.338418	0.225035	1.000000
-0.592793	0.219265	-1.000000
-0.172839	-0.611465	-1.000000
0.909069	-0.035766	-1.000000
0.122930	0.049453	1.000000
-0.036665	-0.273176	1.000000
-0.362232	0.713374	-1.000000
0.007019	0.149030	1.000000
-0.005444	0.013519	1.000000
-0.912288	-0.223813	-1.000000
0.449596	0.072907	1.000000
-0.092251	-0.127085	1.000000
-0.040450	-0.635920	-1.000000
-0.820147	-0.239219	-1.000000
0.363349	0.103232	1.000000
0.002600	-0.247519	1.000000
-0.009615	-0.073151	1.000000
0.076705	-0.121865	1.000000
-0.001062	-0.001014	1.000000
0.437492	-0.309619	-1.000000
0.158985	0.187549	1.000000
0.009245	-0.010331	1.000000
-0.772893	-0.440283	-1.000000
0.243953	0.137329	1.000000
-0.089510	0.072603	1.000000
-0.760664	0.625320	-1.000000
0.089144	-0.018881	1.000000
0.051352	-0.041847	1.000000
0.506711	-0.161423	-1.000000
-0.007260	0.002080	1.000000
-0.050252	0.357936	1.000000
